word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
421	53	7	like	like.CONJ				RIC	eng	herring7		
422	53	8	they	they.PRON.SUB.3P				RIC	eng	herring7		
423	53	9	look	look.V.3P.PRES				RIC	eng	herring7		
424	53	10	like	like.CONJ				RIC	eng	herring7		
425	53	11	zombies	zombie.N.PL				RIC	eng	herring7		
426	53	12	.					RIC	999	herring7		
427	54	1	yeah	yeah.ADV				SEB	eng	herring7		
428	54	2	.					SEB	999	herring7		
429	55	1	and	and.CONJ				RIC	eng	herring7		
430	55	2	the	the.DET.DEF				RIC	eng	herring7		
431	55	3	other	other.ADJ				RIC	eng	herring7		
432	55	4	people	people.N.SG				RIC	eng	herring7		
433	55	5	look	look.N.SG				RIC	eng	herring7		
434	55	6	like	like.CONJ.[or].like.N.SG				RIC	eng	herring7		
435	55	7	normal	normal.ADJ				RIC	eng	herring7		
436	55	8	people	people.N.SG				RIC	eng	herring7		
437	55	9	.					RIC	999	herring7		
438	56	1	so	so.ADV				RIC	eng	herring7		
439	56	2	like	like.V.INFIN				RIC	eng	herring7		
440	56	3	there's	there.PRON+BE.V.3S.PRES				RIC	eng	herring7		
441	56	4	no	no.ADV				RIC	eng	herring7		
442	56	5	way	way.N.SG				RIC	eng	herring7		
443	56	6	que	that.PRON.REL				RIC	spa	herring7		
444	56	7	ella	she.PRON.SUB.F.3S				RIC	spa	herring7		
445	56	8	se	self.PRON.REFL.MF.3SP				RIC	spa	herring7		
446	56	9	puede	be_able.V.3S.PRES				RIC	spa	herring7		
447	56	10	pasar	pass.V.INFIN				RIC	spa	herring7		
448	56	11	como	like.CONJ				RIC	spa	herring7		
449	56	12	humano	human.ADJ.M.SG.[or].human.N.M.SG				RIC	spa	herring7		
450	56	13	si	if.CONJ				RIC	spa	herring7		
451	56	14	se	self.PRON.REFL.MF.3SP				RIC	spa	herring7		
452	56	15	parece	seem.V.3S.PRES				RIC	spa	herring7		
453	56	16	como	like.CONJ				RIC	spa	herring7		
454	56	17	un	one.DET.INDEF.M.SG				RIC	spa	herring7		
455	56	18	zombie	zombie.N.SG				RIC	eng	herring7		
456	56	19	.					RIC	999	herring7		
457	57	1	pero	but.CONJ				SEB	spa	herring7		
458	57	2	ella	she.PRON.SUB.F.3S				SEB	spa	herring7		
459	57	3	se	self.PRON.REFL.MF.3SP				SEB	spa	herring7		
460	57	4	estaba	be.V.13S.IMPERF				SEB	spa	herring7		
461	57	5	curando	cure.V.PRESPART				SEB	spa	herring7		
462	57	6	en	in.PREP				SEB	spa	herring7		
463	57	7	la	the.DET.DEF.F.SG				SEB	spa	herring7		
464	57	8	en	in.PREP				SEB	spa	herring7		
