word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
55	13	4	es	be.V.3S.PRES				NAT	spa	zeledon7		
56	13	5	que	that.CONJ				NAT	spa	zeledon7		
57	13	6	no	not.ADV				NAT	spa	zeledon7		
58	13	7	.					NAT	999	zeledon7		
59	14	1	no	not.ADV				NAT	spa	zeledon7		
60	14	2	no	not.ADV				NAT	spa	zeledon7		
61	14	3	tiene	have.V.3S.PRES				NAT	spa	zeledon7		
62	14	4	.					NAT	999	zeledon7		
63	15	1	no	not.ADV				JAS	spa	zeledon7		
64	15	2	.					JAS	999	zeledon7		
65	16	1	o	or.CONJ				NAT	spa	zeledon7		
66	16	2	te	you.PRON.OBL.MF.2S				NAT	spa	zeledon7		
67	16	3	pones	put.V.2S.PRES				NAT	spa	zeledon7		
68	16	4	a	to.PREP				NAT	spa	zeledon7		
69	16	5	trabajar	work.V.INFIN				NAT	spa	zeledon7		
70	16	6	.					NAT	999	zeledon7		
71	17	1	cómo	how.INT				JAS	spa	zeledon7		
72	17	2	me	me.PRON.OBL.MF.1S				JAS	spa	zeledon7		
73	17	3	voy	go.V.1S.PRES				JAS	spa	zeledon7		
74	17	4	a	to.PREP				JAS	spa	zeledon7		
75	17	5	poner	put.V.INFIN				JAS	spa	zeledon7		
76	17	6	a	to.PREP				JAS	spa	zeledon7		
77	17	7	trabajar	work.V.INFIN				JAS	spa	zeledon7		
78	17	8	?					JAS	999	zeledon7		
79	18	1	en	in.PREP				NAT	spa	zeledon7		
80	18	2	no	not.ADV				NAT	spa	zeledon7		
81	18	3	a	to.PREP				NAT	spa	zeledon7		
82	18	4	trabajar	work.V.INFIN				NAT	spa	zeledon7		
83	18	5	en	in.PREP				NAT	spa	zeledon7		
84	18	6	la	the.DET.DEF.F.SG				NAT	spa	zeledon7		
85	18	7	clínica	clinic.N.F.SG				NAT	spa	zeledon7		
86	18	8	.					NAT	999	zeledon7		
87	19	1	mmhm	mmhm.IM				NAT	eng	zeledon7		
88	19	2	.					NAT	999	zeledon7		
89	20	1	.					JAS	999	zeledon7		
90	21	1	tu	your.ADJ.POSS.MF.2S.SG				JAS	spa	zeledon7		
91	21	2	papá	daddy.N.M.SG				JAS	spa	zeledon7		
92	21	3	él	he.PRON.SUB.M.3S				JAS	spa	zeledon7		
93	21	4	ni	nor.CONJ				JAS	spa	zeledon7		
94	21	5	loco	mad.ADJ.M.SG				JAS	spa	zeledon7		
95	21	6	.					JAS	999	zeledon7		
96	22	1	por	for.PREP				NAT	spa	zeledon7		
97	22	2	qué	what.INT				NAT	spa	zeledon7		
98	22	3	?					NAT	999	zeledon7		
99	23	1	ven	come.V.2S.IMPER				JAS	spa	zeledon7		
100	23	2	pues	then.CONJ				JAS	spa	zeledon7		
101	23	3	.					JAS	999	zeledon7		
102	24	1	vamos	go.V.1P.PRES				JAS	spa	zeledon7		
103	24	2	a	to.PREP				JAS	spa	zeledon7		
104	24	3	ser	be.V.INFIN				JAS	spa	zeledon7		
105	24	4	juntos	together.ADJ.M.PL				JAS	spa	zeledon7		
106	24	5	twenty	twenty.NUM				JAS	eng	zeledon7		
107	24	6	four	four.NUM				JAS	eng	zeledon7		
108	24	7	seven	seven.NUM				JAS	eng	zeledon7		
109	24	8	.					JAS	999	zeledon7		
110	25	1	a	to.PREP				JAS	spa	zeledon7		
111	25	2	tu	your.ADJ.POSS.MF.2S.SG				JAS	spa	zeledon7		
112	25	3	papá	daddy.N.M.SG				JAS	spa	zeledon7		
113	25	4	le	him.PRON.OBL.MF.23S				JAS	spa	zeledon7		
114	25	5	da	give.V.3S.PRES				JAS	spa	zeledon7		
115	25	6	un	one.DET.INDEF.M.SG				JAS	spa	zeledon7		
116	25	7	suicidio	suicide.N.M.SG				JAS	spa	zeledon7		
117	25	8	.					JAS	999	zeledon7		
118	26	1	rico	nice.ADJ.M.SG				NAT	spa	zeledon7		
119	26	2	.					NAT	999	zeledon7		
120	27	1	y	and.CONJ				JAS	spa	zeledon7		
121	27	2	a	to.PREP				JAS	spa	zeledon7		
122	27	3	los	the.DET.DEF.M.PL				JAS	spa	zeledon7		
123	27	4	míos	of_mine.ADJ.POSS.MF.1S.M.PL				JAS	spa	zeledon7		
124	27	5	me	me.PRON.OBL.MF.1S				JAS	spa	zeledon7		
125	27	6	sacan	remove.V.3P.PRES				JAS	spa	zeledon7		
126	27	7	de	of.PREP				JAS	spa	zeledon7		
127	27	8	una	a.DET.INDEF.F.SG				JAS	spa	zeledon7		
128	27	9	vez	time.N.F.SG				JAS	spa	zeledon7		
129	27	10	de	of.PREP				JAS	spa	zeledon7		
130	27	11	mi	my.ADJ.POSS.MF.1S.SG				JAS	spa	zeledon7		
131	27	12	casa	house.N.F.SG				JAS	spa	zeledon7		
132	27	13	.					JAS	999	zeledon7		
133	28	1	por	for.PREP				NAT	spa	zeledon7		
134	28	2	qué	what.INT				NAT	spa	zeledon7		
135	28	3	?					NAT	999	zeledon7		
136	29	1	hoy	today.ADV				NAT	spa	zeledon7		
137	29	2	trabajamos	work.V.1P.PAST.[or].work.V.1P.PRES				NAT	spa	zeledon7		
138	29	3	duro	tough.ADJ.M.SG.[or].last.V.1S.PRES				NAT	spa	zeledon7		
139	29	4	.					NAT	999	zeledon7		
140	30	1	.					NAT	999	zeledon7		
141	31	1	pues	then.CONJ				NAT	spa	zeledon7		
142	31	2	nos	us.PRON.OBL.MF.1P				NAT	spa	zeledon7		
143	31	3	ayudamos	help.V.1P.PAST.[or].help.V.1P.PRES				NAT	spa	zeledon7		
144	31	4	mutuamente	unk				NAT	spa	zeledon7		
145	31	5	.					NAT	999	zeledon7		
146	32	1	hablando	talk.V.PRESPART				JAS	spa	zeledon7		
147	32	2	de	of.PREP				JAS	spa	zeledon7		
148	32	3	hoy	today.ADV				JAS	spa	zeledon7		
149	32	4	.					JAS	999	zeledon7		
150	33	1	vamos	go.V.1P.PRES				JAS	spa	zeledon7		
151	33	2	a	to.PREP				JAS	spa	zeledon7		
152	33	3	hacer	do.V.INFIN				JAS	spa	zeledon7		
153	33	4	el	the.DET.DEF.M.SG				JAS	spa	zeledon7		
154	33	5	?					JAS	999	zeledon7		
155	34	1	el	the.DET.DEF.M.SG				NAT	spa	zeledon7		
156	34	2	qué	what.INT				NAT	spa	zeledon7		
157	34	3	?					NAT	999	zeledon7		
158	35	1	a	to.PREP				JAS	spa	zeledon7		
159	35	2	qué	what.INT				JAS	spa	zeledon7		
160	35	3	hora	time.N.F.SG				JAS	spa	zeledon7		
161	35	4	vamos	go.V.1P.PRES				JAS	spa	zeledon7		
162	35	5	a	to.PREP				JAS	spa	zeledon7		
163	35	6	.					JAS	999	zeledon7		
164	36	1	arreglemos	fix.V.1P.SUBJ.PRES				JAS	spa	zeledon7		
165	36	2	el	the.DET.DEF.M.SG				JAS	spa	zeledon7		
166	36	3	día	day.N.M.SG				JAS	spa	zeledon7		
167	36	4	de	of.PREP				JAS	spa	zeledon7		
168	36	5	hoy	today.ADV				JAS	spa	zeledon7		
169	36	6	.					JAS	999	zeledon7		
170	37	1	dime	tell.V.2S.IMPER+ME[PRON.MF.1S]				NAT	spa	zeledon7		
171	37	2	.					NAT	999	zeledon7		
172	38	1	una	a.DET.INDEF.F.SG				NAT	spa	zeledon7		
173	38	2	hora	time.N.F.SG				NAT	spa	zeledon7		
174	38	3	de	of.PREP				NAT	spa	zeledon7		
175	38	4	cardio	unk				NAT	spa	zeledon7		
176	38	5	.					NAT	999	zeledon7		
177	39	1	media	half.ADJ.F.SG				NAT	spa	zeledon7		
178	39	2	hora	time.N.F.SG				NAT	spa	zeledon7		
179	39	3	de	of.PREP				NAT	spa	zeledon7		
180	39	4	cardio	unk				NAT	spa	zeledon7		
181	39	5	.					NAT	999	zeledon7		
182	40	1	no	not.ADV				JAS	spa	zeledon7		
183	40	2	no	not.ADV				JAS	spa	zeledon7		
184	40	3	cardio	unk				JAS	spa	zeledon7		
185	40	4	hoy	today.ADV				JAS	spa	zeledon7		
186	40	5	.					JAS	999	zeledon7		
187	41	1	por	for.PREP				NAT	spa	zeledon7		
188	41	2	qué	what.INT				NAT	spa	zeledon7		
189	41	3	?					NAT	999	zeledon7		
190	42	1	porque	because.CONJ				JAS	spa	zeledon7		
191	42	2	no	not.ADV				JAS	spa	zeledon7		
192	42	3	.					JAS	999	zeledon7		
193	43	1	porque	because.CONJ				JAS	spa	zeledon7		
194	43	2	tenemos	have.V.1P.PRES				JAS	spa	zeledon7		
195	43	3	que	that.CONJ				JAS	spa	zeledon7		
196	43	4	hacer	do.V.INFIN				JAS	spa	zeledon7		
197	43	5	el	the.DET.DEF.M.SG				JAS	spa	zeledon7		
198	43	6	examen	examination.N.M.SG				JAS	spa	zeledon7		
199	43	7	.					JAS	999	zeledon7		
200	44	1	practicar	practise.V.INFIN				JAS	spa	zeledon7		
201	44	2	para	for.PREP				JAS	spa	zeledon7		
202	44	3	el	the.DET.DEF.M.SG				JAS	spa	zeledon7		
203	44	4	examen	examination.N.M.SG				JAS	spa	zeledon7		
204	44	5	.					JAS	999	zeledon7		
205	45	1	también	too.ADV				NAT	spa	zeledon7		
206	45	2	.					NAT	999	zeledon7		
207	46	1	you	you.PRON.SUB.2SP				NAT	eng	zeledon7		
208	46	2	.					NAT	999	zeledon7		
209	47	1	and	and.CONJ				JAS	eng	zeledon7		
210	47	2	tienes	have.V.2S.PRES				JAS	spa	zeledon7		
211	47	3	que	that.CONJ				JAS	spa	zeledon7		
212	47	4	escribir	write.V.INFIN				JAS	spa	zeledon7		
213	47	5	un	one.DET.INDEF.M.SG				JAS	spa	zeledon7		
214	47	6	paper	pap.N.SG+COMP.AG.[or].paper.N.SG				JAS	eng	zeledon7		
215	47	7	exactly	exact.ADJ+ADV				JAS	eng	zeledon7		
216	47	8	so	under.PREP				JAS	spa	zeledon7		
217	47	9	.					JAS	999	zeledon7		
218	48	1	bueno	well.E				NAT	spa	zeledon7		
219	48	2	.					NAT	999	zeledon7		
220	49	1	after	after.PREP				JAS	eng	zeledon7		
221	49	2	all	all.ADJ				JAS	eng	zeledon7		
222	49	3	these	these.DEM.NEAR.PL				JAS	eng	zeledon7		
223	49	4	things	thing.N.PL				JAS	eng	zeledon7		
224	49	5	cuando	when.CONJ				JAS	spa	zeledon7		
225	49	6	terminemos	finish.V.1P.SUBJ.PRES				JAS	spa	zeledon7		
226	49	7	.					JAS	999	zeledon7		
227	50	1	there's	there.PRON+BE.V.3S.PRES				NAT	eng	zeledon7		
228	50	2	time	time.N.SG				NAT	eng	zeledon7		
229	50	3	for	for.PREP				NAT	eng	zeledon7		
230	50	4	everything	everything.PRON				NAT	eng	zeledon7		
231	50	5	.					NAT	999	zeledon7		
232	51	1	no	no.ADV				JAS	eng	zeledon7		
233	51	2	we	we.PRON.SUB.1P				JAS	eng	zeledon7		
234	51	3	have	have.V.1P.PRES				JAS	eng	zeledon7		
235	51	4	time	time.N.SG				JAS	eng	zeledon7		
236	51	5	for	for.PREP				JAS	eng	zeledon7		
237	51	6	that	that.CONJ.[or].that.DEM.FAR				JAS	eng	zeledon7		
238	51	7	at	at.PREP				JAS	eng	zeledon7		
239	51	8	the	the.DET.DEF				JAS	eng	zeledon7		
240	51	9	end	end.N.SG				JAS	eng	zeledon7		
241	51	10	.					JAS	999	zeledon7		
242	52	1	for	for.PREP				NAT	eng	zeledon7		
243	52	2	what	what.REL				NAT	eng	zeledon7		
244	52	3	?					NAT	999	zeledon7		
245	53	1	for	for.PREP				JAS	eng	zeledon7		
246	53	2	cardio	unk				JAS	eng	zeledon7		
247	53	3	.					JAS	999	zeledon7		
248	54	1	at	at.PREP				NAT	eng	zeledon7		
249	54	2	the	the.DET.DEF				NAT	eng	zeledon7		
250	54	3	end	end.N.SG				NAT	eng	zeledon7		
251	54	4	?					NAT	999	zeledon7		
252	55	1	claro	of_course.E				JAS	spa	zeledon7		
253	55	2	por	for.PREP				JAS	spa	zeledon7		
254	55	3	la	the.DET.DEF.F.SG				JAS	spa	zeledon7		
255	55	4	noche	night.N.F.SG				JAS	spa	zeledon7		
256	55	5	es	be.V.3S.PRES				JAS	spa	zeledon7		
257	55	6	más	more.ADV				JAS	spa	zeledon7		
258	55	7	rico	nice.ADJ.M.SG				JAS	spa	zeledon7		
259	55	8	.					JAS	999	zeledon7		
260	56	1	when	when.CONJ				JAS	eng	zeledon7		
261	56	2	we	we.PRON.SUB.1P				JAS	eng	zeledon7		
262	56	3	go	go.V.1P.PRES				JAS	eng	zeledon7		
263	56	4	walk	walk.SV.INFIN				JAS	eng	zeledon7		
264	56	5	.					JAS	999	zeledon7		
265	57	1	yeah	yeah.ADV				NAT	eng&spa	zeledon7		
266	57	2	but	but.CONJ				NAT	eng	zeledon7		
267	57	3	are	plough.V.13S.SUBJ.PRES				NAT	spa	zeledon7		
268	57	4	we	we.PRON.SUB.1P				NAT	eng	zeledon7		
269	57	5	gonna	go.V.PRESPART+TO.PREP				NAT	eng	zeledon7		
270	57	6	do	do.V.INFIN				NAT	eng	zeledon7		
271	57	7	this	this.DEM.NEAR.SG				NAT	eng	zeledon7		
272	57	8	?					NAT	999	zeledon7		
273	58	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				NAT	eng	zeledon7		
274	58	2	six	six.NUM				NAT	eng	zeledon7		
275	58	3	twenty	twenty.NUM				NAT	eng	zeledon7		
276	58	4	five	five.NUM				NAT	eng	zeledon7		
277	58	5	.					NAT	999	zeledon7		
278	59	1	and	and.CONJ				JAS	eng	zeledon7		
279	59	2	how	how.ADV				JAS	eng	zeledon7		
280	59	3	long	long.ADJ				JAS	eng	zeledon7		
281	59	4	have	have.SV.INFIN				JAS	eng	zeledon7		
282	59	5	we	we.PRON.SUB.1P				JAS	eng	zeledon7		
283	59	6	been	been.V.PASTPART				JAS	eng	zeledon7		
284	59	7	talking	talk.V.PRESPART				JAS	eng	zeledon7		
285	59	8	for	for.PREP				JAS	eng	zeledon7		
286	59	9	?					JAS	999	zeledon7		
287	60	1	I've	I.PRON.SUB.1S+HAVE.V.PRES				NAT	eng	zeledon7		
288	60	2	no	no.ADV				NAT	eng	zeledon7		
289	60	3	idea	idea.N.SG				NAT	eng	zeledon7		
290	60	4	.					NAT	999	zeledon7		
291	61	1	actually	actual.ADJ+ADV				NAT	eng	zeledon7		
292	61	2	six	six.NUM				NAT	eng	zeledon7		
293	61	3	minutes	minute.N.PL				NAT	eng	zeledon7		
294	61	4	.					NAT	999	zeledon7		
295	62	1	.					JAS	999	zeledon7		
296	63	1	oh	oh.IM				JAS	eng	zeledon7		
297	63	2	God	name				JAS	eng	zeledon7		
298	63	3	.					JAS	999	zeledon7		
299	64	1	yeah	yeah.ADV				NAT	eng&spa	zeledon7		
300	64	2	.					NAT	999	zeledon7		
301	65	1	so	so.ADV				JAS	eng	zeledon7		
302	65	2	we	we.PRON.SUB.1P				JAS	eng	zeledon7		
303	65	3	have	have.V.1P.PRES				JAS	eng	zeledon7		
304	65	4	another	another.ADJ				JAS	eng	zeledon7		
305	65	5	like	like.CONJ				JAS	eng	zeledon7		
306	65	6	thirty	thirty.NUM				JAS	eng	zeledon7		
307	65	7	five	five.NUM				JAS	eng	zeledon7		
308	65	8	minutes	minute.N.PL				JAS	eng	zeledon7		
309	65	9	to	to.PREP				JAS	eng	zeledon7		
310	65	10	go	go.V.INFIN				JAS	eng	zeledon7		
311	65	11	.					JAS	999	zeledon7		
312	66	1	so	so.ADV				JAS	eng	zeledon7		
313	66	2	we'll	we.PRON.SUB.1P+BE.V.FUT				JAS	eng	zeledon7		
314	66	3	be	be.V.1P.PRES				JAS	eng	zeledon7		
315	66	4	out	out.ADV				JAS	eng	zeledon7		
316	66	5	of	of.PREP				JAS	eng	zeledon7		
317	66	6	here	here.ADV				JAS	eng	zeledon7		
318	66	7	like	like.CONJ.[or].like.SV.INFIN				JAS	eng	zeledon7		
319	66	8	around	around.ADV				JAS	eng	zeledon7		
320	66	9	seis	six.NUM				JAS	spa	zeledon7		
321	66	10	y	and.CONJ				JAS	spa	zeledon7		
322	66	11	veinticinco	twenty_five.NUM				JAS	spa	zeledon7		
323	66	12	.					JAS	999	zeledon7		
324	67	1	seven	seven.NUM				JAS	eng	zeledon7		
325	67	2	plus	plus.PREP				JAS	eng	zeledon7		
326	67	3	one	one.PRON.SG				JAS	eng	zeledon7		
327	67	4	mientras	while.CONJ				JAS	spa	zeledon7		
328	67	5	estemos	be.V.1P.SUBJ.PRES				JAS	spa	zeledon7		
329	67	6	ahí	there.ADV				JAS	spa	zeledon7		
330	67	7	filling	fill.SV.INFIN+ASV				JAS	eng	zeledon7		
331	67	8	out	out.ADV				JAS	eng	zeledon7		
332	67	9	el	the.DET.DEF.M.SG				JAS	spa	zeledon7		
333	67	10	cosito	unk				JAS	eng	zeledon7		
334	67	11	.					JAS	999	zeledon7		
335	68	1	mmhm	mmhm.IM				NAT	eng	zeledon7		
336	68	2	.					NAT	999	zeledon7		
337	69	1	so	so.ADV				JAS	eng	zeledon7		
338	69	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES				JAS	eng	zeledon7		
339	69	3	probably	probably.ADV				JAS	eng	zeledon7		
340	69	4	gonna	go.V.PRESPART+TO.PREP				JAS	eng	zeledon7		
341	69	5	be	be.V.INFIN				JAS	eng	zeledon7		
342	69	6	.					JAS	999	zeledon7		
343	70	1	we	we.PRON.SUB.1P				JAS	eng	zeledon7		
344	70	2	are	are.V.1P.PRES				JAS	eng	zeledon7		
345	70	3	gonna	go.V.PRESPART+TO.PREP				JAS	eng	zeledon7		
346	70	4	get	get.V.INFIN				JAS	eng	zeledon7		
347	70	5	home	home.ADV				JAS	eng	zeledon7		
348	70	6	like	like.CONJ.[or].like.N.SG				JAS	eng	zeledon7		
349	70	7	around	around.ADV.[or].around.PREP				JAS	eng	zeledon7		
350	70	8	seven	seven.NUM				JAS	eng	zeledon7		
351	70	9	fifteen	fifteen.NUM				JAS	eng	zeledon7		
352	70	10	seven	seven.NUM				JAS	eng	zeledon7		
353	70	11	twenty	twenty.NUM				JAS	eng	zeledon7		
354	70	12	.					JAS	999	zeledon7		
355	71	1	ok	OK.E				NAT	spa	zeledon7		
356	71	2	.					NAT	999	zeledon7		
357	72	1	to	to.PREP				JAS	eng	zeledon7		
358	72	2	your	your.ADJ.POSS.2SP				JAS	eng	zeledon7		
359	72	3	house	house.N.SG				JAS	eng	zeledon7		
360	72	4	porque	because.CONJ				JAS	spa	zeledon7		
361	72	5	ahí	there.ADV				JAS	spa	zeledon7		
362	72	6	vamos	go.V.1P.PRES				JAS	spa	zeledon7		
363	72	7	a	to.PREP				JAS	spa	zeledon7		
364	72	8	empezar	begin.V.INFIN				JAS	spa	zeledon7		
365	72	9	a	to.PREP				JAS	spa	zeledon7		
366	72	10	estudiar	study.V.INFIN				JAS	spa	zeledon7		
367	72	11	.					JAS	999	zeledon7		
368	73	1	.					NAT	999	zeledon7		
369	74	1	till	till.CONJ				JAS	eng	zeledon7		
370	74	2	nine	nine.NUM				JAS	eng	zeledon7		
371	74	3	o	unk				JAS	eng	zeledon7		
372	74	4	five	five.NUM				JAS	eng	zeledon7		
373	74	5	.					JAS	999	zeledon7		
374	75	1	mmhm	mmhm.IM				NAT	eng	zeledon7		
375	75	2	.					NAT	999	zeledon7		
376	76	1	nine	nine.NUM				JAS	eng	zeledon7		
377	76	2	o	unk				JAS	eng	zeledon7		
378	76	3	five	five.NUM				JAS	eng	zeledon7		
379	76	4	?					JAS	999	zeledon7		
380	77	1	you	you.PRON.SUB.2SP				NAT	eng	zeledon7		
381	77	2	know	know.V.2SP.PRES				NAT	eng	zeledon7		
382	77	3	then	then.ADV				NAT	eng	zeledon7		
383	77	4	you	you.PRON.SUB.2SP				NAT	eng	zeledon7		
384	77	5	got	got.V.PAST				NAT	eng	zeledon7		
385	77	6	it	it.PRON.OBJ.3S				NAT	eng	zeledon7		
386	77	7	wrong	wrong.ADJ				NAT	eng	zeledon7		
387	77	8	.					NAT	999	zeledon7		
388	78	1	because	because.CONJ				NAT	eng	zeledon7		
389	78	2	then	then.ADV				NAT	eng	zeledon7		
390	78	3	we	we.PRON.SUB.1P				NAT	eng	zeledon7		
391	78	4	have	have.V.1P.PRES				NAT	eng	zeledon7		
392	78	5	to	to.PREP				NAT	eng	zeledon7		
393	78	6	go	go.V.INFIN				NAT	eng	zeledon7		
394	78	7	to	to.PREP				NAT	eng	zeledon7		
395	78	8	your	your.ADJ.POSS.2SP				NAT	eng	zeledon7		
396	78	9	house	house.N.SG				NAT	eng	zeledon7		
397	78	10	.					NAT	999	zeledon7		
398	79	1	so	so.ADV				NAT	eng	zeledon7		
399	79	2	we	we.PRON.SUB.1P				NAT	eng	zeledon7		
400	79	3	should	should.V.1P.PRES				NAT	eng	zeledon7		
401	79	4	exercise	exercise.SV.INFIN				NAT	eng	zeledon7		
402	79	5	before	before.CONJ				NAT	eng	zeledon7		
403	79	6	.					NAT	999	zeledon7		
404	80	1	any	any.ADJ				JAS	eng	zeledon7		
405	80	2	exercise	exercise.SV.INFIN				JAS	eng	zeledon7		
406	80	3	.					JAS	999	zeledon7		
407	81	1	we	we.PRON.SUB.1P				NAT	eng	zeledon7		
408	81	2	knew	knew.V.1P.PRES				NAT	eng	zeledon7		
409	81	3	that	that.DEM.FAR				NAT	eng	zeledon7		
410	81	4	.					NAT	999	zeledon7		
411	82	1	whatever	whatever.REL				JAS	eng	zeledon7		
412	82	2	.					JAS	999	zeledon7		
413	83	1	no	no.ADV				NAT	eng	zeledon7		
414	83	2	we	we.PRON.SUB.1P				NAT	eng	zeledon7		
415	83	3	exercise	exercise.V.1P.PRES				NAT	eng	zeledon7		
416	83	4	before	before.CONJ				NAT	eng	zeledon7		
417	83	5	.					NAT	999	zeledon7		
418	84	1	and	and.CONJ				NAT	eng	zeledon7		
419	84	2	then	then.ADV				NAT	eng	zeledon7		
420	84	3	we	we.PRON.SUB.1P				NAT	eng	zeledon7		
421	84	4	go	go.V.1P.PRES				NAT	eng	zeledon7		
422	84	5	to	to.PREP				NAT	eng	zeledon7		
423	84	6	your	your.ADJ.POSS.2SP				NAT	eng	zeledon7		
424	84	7	house	house.N.SG				NAT	eng	zeledon7		
425	84	8	.					NAT	999	zeledon7		
426	85	1	then	then.ADV				NAT	eng	zeledon7		
427	85	2	we	we.PRON.SUB.1P				NAT	eng	zeledon7		
428	85	3	continue	continue.V.1P.PRES				NAT	eng	zeledon7		
429	85	4	to	to.PREP				NAT	eng	zeledon7		
430	85	5	study	study.V.INFIN				NAT	eng	zeledon7		
431	85	6	.					NAT	999	zeledon7		
432	86	1	and	and.CONJ				NAT	eng	zeledon7		
433	86	2	how	how.ADV				NAT	eng	zeledon7		
434	86	3	about	about.PREP				NAT	eng	zeledon7		
435	86	4	my	my.ADJ.POSS.1S				NAT	eng	zeledon7		
436	86	5	paper	pap.N.SG+COMP.AG.[or].paper.N.SG				NAT	eng	zeledon7		
437	86	6	?					NAT	999	zeledon7		
438	87	1	we	we.PRON.SUB.1P				NAT	eng	zeledon7		
439	87	2	have	have.V.1P.PRES				NAT	eng	zeledon7		
440	87	3	to	to.PREP				NAT	eng	zeledon7		
441	87	4	sort	sort.N.SG				NAT	eng	zeledon7		
442	87	5	that	that.DEM.FAR				NAT	eng	zeledon7		
443	87	6	today	today.N.SG				NAT	eng	zeledon7		
444	87	7	.					NAT	999	zeledon7		
445	88	1	we	we.PRON.SUB.1P				JAS	eng	zeledon7		
446	88	2	have	have.V.1P.PRES				JAS	eng	zeledon7		
447	88	3	to	to.PREP				JAS	eng	zeledon7		
448	88	4	finish	finish.V.INFIN				JAS	eng	zeledon7		
449	88	5	studying	study.V.PRESPART				JAS	eng	zeledon7		
450	88	6	.					JAS	999	zeledon7		
451	89	1	since	since.PREP				JAS	eng	zeledon7		
452	89	2	this	this.DEM.NEAR.SG				JAS	eng	zeledon7		
453	89	3	time	time.N.SG				JAS	eng	zeledon7		
454	89	4	we	we.PRON.SUB.1P				JAS	eng	zeledon7		
455	89	5	get	get.V.1P.PRES				JAS	eng	zeledon7		
456	89	6	out	out.ADV				JAS	eng	zeledon7		
457	89	7	of	of.PREP				JAS	eng	zeledon7		
458	89	8	here	here.ADV				JAS	eng	zeledon7		
459	89	9	till	till.CONJ				JAS	eng	zeledon7		
